WBGene_ID,Gene_name,Peptide_count,Neurons,Gonad,Hypodermis,Pharynx,Body_wall_muscle,Glia,Intestine,Germline,Somatic_gonad_precursors,Seam_cells,Non-seam_hypodermis,Pharyngeal_epithelia,Pharyngeal_muscle,Pharyngeal_neurons,Pharyngeal_gland,Body_wall_muscle,Sex_myoblasts,Intestinal/rectal_muscle,Socket_cells,Am/PH_sheath_cells,Cholinergic_neurons,Touch_receptor_neurons,GABAergic_neurons,Oxygen_sensory_neurons,flp-1(+)_interneurons,Canal_associated_neurons,Ciliated_sensory_neurons,Other_interneurons,Rectum,Distal_tip_cells,Vulval_precursors,Coelomocytes,Excretory_cells,AFD,ASEL,ASER,ASG,ASI/ASJ,ASK,AWA,AWB/AWC,Cholinergic_(3),Cholinergic_(11),Cholinergic_(15),Cholinergic_(23),Cholinergic_(24),Cholinergic_(26),Cholinergic_(29),Cholinergic_(35),Cholinergic_(36),GABAergic,Dopaminergic,flp-1(+),BAG,URX/AQR/PQR,Touch_receptor,PVC/PVD,SDQ/ALN/PLN,CAN,RIA,RIC,DVA,Cluster_5,Cluster_10,Cluster_13,Cluster_16,Cluster_17,Cluster_21,Cluster_25,Cluster_27,Cluster_40,Pharyngeal_(33),Pharyngeal_(37)
WBGene00019862,nrde-3,1,26.046,9.687,56.307,7.996,8.936,29.454,51.992,0.623957599,114.8160806,79.97110587,4.563969777,6.492877521,22.1267948,27.25706644,4.394230839,8.936164294,78.2812114,17.29737477,22.21575321,41.94523192,25.64684507,0,25.40687602,26.82917471,11.56550703,48.27153576,16.87558377,41.46602404,2.55443501,69.76408451,80.5984248,18.48224413,51.69672639,0,0,0,84.26,41.09,0,39.91,0,24.63,32.47,0,54.73,12.63,16.71,0,0,0,27.1,78.86,50.99,0,62.91,0,84.26,20.47,48.27,0,0,0,0,35.98,0,0,0,0,20.07,0,0,96.85,7.29
WBGene00006856,usp-14,10,45.271,198.683,65.873,50.849,42.598,18.117,51.981,203.0460769,191.0527878,88.84771847,21.97504208,33.76012865,32.90721761,31.22268015,110.4535179,42.59838536,89.53975527,109.1897097,8.931177683,21.08017153,86.50459145,114.9588254,48.07692308,20.58537316,33.21436433,35.00689011,31.5633527,27.15258908,41.28609079,47.23119865,116.702311,45.85797306,82.4732644,0,0,0,0,57.62,0,0,46.87,80.33,47.81,0,30.61,29.93,84.14,53.6,0,51.15,0,56.86,24.39,0,80.49,114.96,0,0,35.01,111.38,0,0,0,0,0,86.16,0,22.96,105.81,0,0,0,40.18
WBGene00007660,pals-6,1,0.429,0,0.418,2.997,0,0.897,51.958,0,0,0.623530806,0,0,0,0,0,0,0,0,2.333580693,0,0,0,0,0,0,13.28285847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00001830,hcp-2,17,7.222,408.596,68.54,14.591,1.965,12.673,51.898,431.1916116,235.2404289,101.8229392,0.320721289,13.15162966,24.17258229,0,5.756848779,1.964537064,86.6631769,0,3.050761756,27.68400505,12.747687,2.7095131,0,3.035822708,0,0,7.095504928,0,0,5.79014209,79.08129034,2.462799415,13.21073769,0,0,0,0,51.06,0,0,0,21.12,12.49,0,0,0,11.49,0,0,0,0,0,0,13.82,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,22.22,27.43,0,0,0
WBGene00012030,T25G3.3,2,19.93,137.746,38.163,56.557,39.844,22.943,51.823,138.6228719,143.1885332,48.15504267,15.42200679,44.69248712,36.83352373,8.02194805,80.92584669,39.84365861,131.2009736,66.3630636,17.9921673,40.87202368,35.14976918,3.673634326,12.88659794,38.88860802,13.18156491,43.55135673,13.40305577,5.217555764,12.07621102,87.41605923,162.0933694,50.74088653,76.8643055,120.15,0,0,0,0,0,0,24.65,3.44,32.52,0,0,16.42,9.55,42.21,0,0,13.75,62.27,9.68,49.1,0,3.67,10.6,53.57,43.55,0,0,0,0,36.74,0,36.73,0,0,6.33,0,0,0,10.32
WBGene00006791,unc-57,17,503.41,88.54,62.2,80.386,44.897,140.495,51.658,90.6317315,58.88971799,59.56829911,74.48433461,77.70060922,88.12455771,899.9402179,58.43821513,44.89673643,74.30725086,105.4578545,248.3990995,32.46046806,559.6659638,238.8389649,1813.302259,302.5521167,686.0788579,118.0210593,273.9845029,320.2580191,8.782548095,90.01615322,62.99427234,42.59788029,52.87115875,568.78,176.42,485.22,295.87,194.09,450.31,352.73,351.39,389.58,436.95,84.83,602.18,550.65,110.9,486.25,752.16,1039.2,1782.86,670.43,537.44,680.07,269.61,238.84,414.51,160.52,118.02,113.44,185.03,444.02,440.22,142.65,748.6,277.68,332.86,118.85,835.34,117.43,290.09,639.4,974.68
WBGene00000843,cup-2,15,31.777,98.765,71.824,52.457,45.244,48.584,51.639,97.74144721,75.1435576,75.83090273,53.74968701,46.91847337,8.207777545,63.25282694,132.7109227,45.24424786,62.64140987,84.53948868,73.84869708,36.00276937,17.849536,34.41393076,14.61988304,30.93102382,20.16232927,49.71671812,54.17903831,61.76257314,209.8239872,206.7704331,44.18593224,154.3741006,16.11006742,0,0,0,59.6,29.15,247.23,22.56,177.14,33.76,13.77,0,0,0,22.2,38.55,0,0,15.59,83.86,14.81,0,120.95,34.41,85.63,0,49.72,14.11,146.3,0,0,0,66.93,20.41,0,0,48,135.43,0,74.79,59.94
WBGene00022170,cox-6B,1,131.107,119.599,107.236,110.302,213.786,75.626,51.565,112.6658258,221.1334095,99.39253007,112.8543547,105.8879901,227.6068928,188.654522,68.26957119,213.7862319,163.6026561,169.0244786,41.19081156,120.3292965,139.7148179,163.0888193,144.6230995,109.6440098,117.1076842,118.6307058,95.13593185,115.37346,101.3650775,105.3808408,146.2876398,167.6898308,167.0762193,0,131.2,39.41,136.5,26.09,20.76,365.5,0,112.68,159.97,246.79,30.61,104.65,113.95,168.67,124.04,113.55,154.26,96.5,86.01,95.54,199.11,163.09,82.3,71.94,118.63,148.66,0,251.67,72.84,96.45,92.38,104.56,58.87,51.35,112.43,151.74,250,38.71,231.67
WBGene00045416,Y37H2A.14,5,0,0,0.598,0,0.161,0,51.369,0,0,0.120477167,2.111415155,0,0,0,0,0.16103941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00004015,phb-2,12,54.621,226.586,87.454,72.341,169.238,64.887,51.283,229.5433463,246.7344992,80.89352987,84.7655953,57.68878063,157.6817576,118.3101514,10.07229567,169.2380946,289.522304,50.92693624,44.79894943,64.65601368,65.7165053,103.7177351,94.58641796,60.30707385,36.26514693,19.36556335,7.973531831,42.86300092,100.9381157,51.71475859,184.7861516,96.62753949,74.36156866,0,0,0,0,11.68,0,0,0,90.23,50.86,82.27,0,58.37,43.24,108.01,0,16.41,76.39,52.45,26.63,10.19,134.83,103.72,22.94,44.96,19.37,110.66,41.56,0,37.16,0,181.03,0,16.27,0,63.28,71.49,222.22,44.04,139.62
WBGene00004266,rab-1,269,173.637,84.829,112.714,224.288,75.29,239.681,51.246,76.6040169,111.0574323,130.6336424,83.18095345,255.9451344,153.2044244,122.5507419,200.3833939,75.29002209,112.5198968,231.7414779,279.9025276,214.7984223,285.5257802,111.2938003,191.9386906,226.1600738,104.142555,375.2476884,107.2044447,102.3768073,153.5359254,336.6013369,101.5528803,222.8374644,183.1302283,0,96.18,92.02,178.8,85.46,0,17.94,405.52,217.72,194.34,135.34,462.8,72.52,115.58,217.95,72.44,291.35,192.33,50.05,90.55,42.04,143.26,111.29,183.01,343.67,375.25,9.19,0,65.63,210.07,438.65,241.43,53.09,330.87,56.08,199.73,66.2,90.09,273.56,79.23
WBGene00002273,lec-10,18,0.713,0.126,0.802,9.296,0.881,1.062,51.211,0.138415268,0,0.578419639,0.717699915,13.46479174,0,0,30.55975296,0.880604439,0,0,2.762904144,0,1.072058406,0,0,0,0,0,0,0,10.22369443,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00016060,mms-19,1,41.262,136.675,57.142,19.362,30.268,17.7,51.192,141.1753472,106.5062139,70.55019642,24.82334979,6.87118731,10.07101302,44.03816906,50.00966583,30.26848082,79.7999057,24.20006082,14.86540151,16.61279983,27.99380874,61.24487119,30.65613765,105.0260051,37.00578072,0,59.956214,13.2434886,34.04476298,44.0103376,87.01592863,46.98030087,29.64377686,0,0,46.01,160.31,180.18,85.73,0,0,30.48,43.4,0,0,12.76,7.42,51,0,22.32,32.7,0,27.18,268.68,113.12,61.24,14.65,32.55,0,24.76,0,0,0,41.58,22.75,39.82,0,15.15,83.63,119.62,0,89.29,31.06
WBGene00009829,F47G9.1,44,46.7,200.665,211.59,73.962,101.513,213.142,51.129,193.3149695,250.3923779,232.6022831,186.4746496,53.86008129,47.99177624,50.58579124,176.3857759,101.5133693,162.4229954,239.7047831,289.7525705,224.5358239,73.72507157,18.64854412,13.55250353,71.30763559,60.07063971,56.35571101,26.56922487,49.93440477,264.5733075,350.7044793,182.8446222,205.1110635,266.6469244,0,0,0,7.2,0,0,22.56,66.51,71.71,58.24,167.89,0,62.21,26.93,81.67,0,0,14.46,0,96.49,0,35.51,18.65,56.39,118.62,56.36,42.28,0,77.39,0,19.45,67.14,6.53,57.56,28.18,21.47,0,180.18,155.48,20.49
WBGene00000118,alh-12,120,3.669,0.269,1.422,0,188.662,0.593,50.804,0.294955558,0,1.288106956,2.283409071,0,0,0,0,188.6618611,2.301691974,76.68494367,0,1.511990081,5.886239669,0,0,0,0,0,0,8.583027921,0,0,0.572014314,0.961327709,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21,0,0,0,0,0,0,0,0,59.06,0,0,0,0
WBGene00010769,asah-1,55,0,2.23,0.517,0,0.449,0.589,50.738,2.446830781,0,0.379069596,1.075285525,0,0,0,0,0.448902767,0,0,0,1.502584486,0,0,0,0,0,0,0,0,0,0,1.329663462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00003990,pfn-2,42,49.478,2.005,76.219,237.079,2.762,187.871,50.73,0.529321285,15.69465237,75.30895645,80.69748277,269.5350668,140.1831224,104.2202259,176.2817747,2.762123884,147.2346028,32.59864364,214.4589514,185.1663051,41.57262844,59.16205446,25.77370597,7.158708569,9.115437906,220.0773109,14.55947725,98.31505053,115.2096433,21.56377866,222.7724805,73.19017987,184.9279716,0,0,58.49,0,11.77,0,97.47,0,1.65,37.55,54.95,0,69.85,19.9,71.7,42.05,36.59,27.49,26.65,6.69,0,0,59.16,157.27,13.65,220.08,0,0,136.29,111.97,124.75,190.59,0,69.89,0,87.35,0,0,22.32,127.72
WBGene00003927,pas-6,84,96.308,175.842,97.683,89.646,87.73,94.586,50.703,173.1415018,192.5549788,105.2333267,91.59910387,78.53036315,37.91951053,20.95206168,71.8659878,87.7295219,207.2209582,194.7563059,141.0189688,82.20166509,69.3860874,130.4557214,109.2768498,97.69766011,46.69957853,134.4766593,102.8568745,99.46942907,73.43839031,235.3934462,177.0677458,142.5595026,125.66967,0,0,0,0,166.76,265.8,0,0,155.41,106.42,658.29,324.9,0,51.46,117.39,103.24,138.38,75.85,200.71,34.3,386.67,49.89,130.46,85.13,0,134.48,20.67,256.71,157.28,0,103.25,148.45,33.13,0,0,46.85,138.35,0,93.98,0
WBGene00020696,pygl-1,212,265.521,114.475,27.717,39.563,281.963,18.514,50.495,118.9176812,60.68505869,10.96737721,45.98553606,26.76738393,70.21171706,188.872685,17.64978909,281.9634611,87.17674533,296.8386147,6.045273227,17.04798093,352.1971248,109.0742378,516.0047146,314.7722481,181.066117,17.12562665,204.6963705,270.1345602,70.45869918,91.44446307,26.58464504,66.01370315,29.51580537,0,400.74,109.89,77.14,120.24,308.1,216.71,284.97,641.82,271.3,307.88,542.31,272.1,239.56,190.11,343.7,112.85,473.72,403.29,181.32,238.29,413.35,109.07,241.23,298.74,17.13,423.72,236.61,143.01,61.78,477.16,349.05,211.04,502.97,207.68,80.89,260.17,948.45,0,243.06
WBGene00000182,arf-1.2,68,158.236,135.917,229.352,142.747,82.459,181.85,50.476,119.7488211,313.0501749,305.3835721,64.24149847,150.3371296,153.0458415,243.3650436,100.6965985,82.45942384,259.2970904,242.7211755,207.7024208,149.2018492,181.1248525,182.3015042,106.7556535,99.68174434,118.4199454,109.0620874,146.3145839,189.4261753,187.4893414,272.7865064,195.32205,106.5112987,343.8378623,141.9,0,115.67,141.54,288.12,95.55,359.96,64,190.64,178.28,33.16,347.36,87.81,151.89,222.64,0,283.12,113.87,117.97,162.97,120.08,159.43,182.3,265.59,62.01,109.06,142.3,94.05,88.83,175.24,17.08,83.17,180.42,49.17,66.88,82.27,0,0,161.96,266.72
WBGene00015162,algn-11,1,121.827,236.856,75.458,47.622,37.5,99.927,50.391,251.1137646,61.34611628,81.91969026,15.72038751,23.70879288,121.397403,0,76.00959162,37.50012059,100.7440005,39.13735595,168.8686548,51.66253176,124.1685353,82.92359118,71.67937875,95.11029818,239.8220219,34.29590507,116.1102631,221.06833,24.00534663,171.2063537,88.02860732,42.99980413,107.3071592,0,0,211.64,164.08,90.89,192.25,156.88,276.24,147.41,116.01,69.3,0,312.14,183.01,149.01,0,195.95,71.79,23.76,224.51,70.38,0,82.92,147,151.83,34.3,0,992.56,253.72,290.47,0,19.49,77.52,97.15,32.67,115.33,0,110.8,0,0
WBGene00015099,ggtb-1,2,19.045,37.9,9.588,16.666,5.496,8.682,50.189,39.44173467,29.73188129,10.61150365,7.095823758,10.66639235,9.316825,0,11.24439364,5.496393876,5.644286517,7.579067958,5.260612528,16.98433156,25.48021412,3.913741145,18.76449505,29.43627648,0,59.41924532,6.406821278,14.60235651,14.05324325,0,13.2780052,9.200103718,12.749898,0,0,0,0,0,0,0,0,16.37,27.05,45.65,0,0,24.19,16.39,0,0,10.46,45.91,0,41.46,24.7,3.91,0,26.71,59.42,59.9,0,0,64.75,52.71,0,0,0,22.68,26.87,56.9,0,0,0
WBGene00007554,pptr-2,1,197.254,195.819,24.451,44.757,190.176,59.315,50.173,207.2479767,87.2140216,29.21057977,17.19491252,24.78890075,58.47375299,359.1311002,45.22449881,190.1759732,114.8786194,58.93303386,100.9257875,18.05173723,257.1659482,23.18750016,81.85211472,140.6573134,54.89464484,46.11138879,160.3737304,1.816038892,11.86765235,51.7263055,29.76346296,22.31719355,18.85361399,0,0,0,0,8.03,77.67,246.33,71.5,253.82,298.56,147.61,1134.21,119.82,273.85,218.36,0,912.93,87.31,79.8,54.39,0,0,23.19,3.69,268.13,46.11,0,0,0,65.41,146.97,43.83,215.16,0,617.16,82.43,37.56,541.7,149.24,419.35
WBGene00017016,snap-1,23,183.104,65.67,40.526,36.614,18.205,64.025,50.114,66.01109211,66.98750254,47.27338881,19.71492775,21.53334084,22.61537019,117.202865,17.87007417,18.2053082,46.49964126,44.67739295,31.07406624,91.97627776,243.0956693,220.5792493,255.9636388,140.9665676,323.0537963,70.66927879,74.24853661,260.0287657,13.90687675,48.35384689,70.6098746,44.64253444,47.08282704,0,0,68.65,23.88,29.1,175.75,0,112.39,179.53,203.36,57.41,0,71.88,138.09,280.82,153.26,23.14,267.75,248.63,262.57,60.18,264.88,220.58,282.66,114.39,70.67,76.08,396.62,381.19,135.32,26.35,386.87,119.77,141.38,94.83,328.4,67.94,0,104.7,120.79
WBGene00004979,sph-1,21,2.559,6.607,12.285,119.076,9.609,31.856,49.987,4.860060582,26.18565586,11.90807472,9.851293128,118.8347674,190.1618886,0,124.7087097,9.609107995,10.81288454,47.20752284,32.7425253,0,0,0,0,0,0,0,0,6.486598687,30.99086606,20.14142284,25.43305225,15.30119232,37.13931522,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.61,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011972,T23G11.7,16,26.494,68.616,23.989,29.932,12.3,35.008,49.949,69.12424872,57.67541467,29.74672617,15.77461575,20.50675413,32.27402065,17.89192778,57.18333043,12.29969224,24.97572625,23.35260931,28.68625444,19.60577074,36.39849482,54.43109678,7.163323782,0,30.36929057,54.30492961,26.10560259,57.85246263,8.426445557,79.6398567,26.38956718,20.53264085,51.78551439,0,0,0,0,113.13,32.99,0,75.83,23.78,23.13,0,0,4.81,77.04,20.03,34.41,0,0,40.35,22.3,0,0,54.43,65.04,0,54.3,35.07,156.39,0,0,0,81.4,0,0,0,27.81,0,0,44.09,10.38
WBGene00000984,dhs-21,3,0.168,0.054,13.453,0,0.077,1.681,49.875,0.059338617,0,0.206299861,52.21480779,0,0,0,0,0.076607584,0,0,4.371355382,0,0,0,0,0,0,0,0,0,0,0,5.682657586,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00015509,C06A6.4,30,9.625,69.124,4.527,22.916,11.221,0.459,49.869,75.46653946,5.055878022,3.78801212,5.858895641,17.7954567,40.41072262,12.20196696,0.879168799,11.22120682,0,3.368001293,0,1.16982324,1.713429,0,0,0,0,0,50.16151751,1.737749302,0,0,4.544802221,73.71991816,2.012525962,0,0,0,0,8.03,18.87,28.02,0,0,1.79,0,0,0,11,0,0,0,0,0,58.55,0,0,0,3.53,0,0,0,0,0,0,0,0,201.34,0,65.58,0,0,0,0,15.7
WBGene00007549,spin-1,15,0.311,0,31.101,14.13,0.301,18.645,49.827,0,0,35.74274461,21.72963875,23.59405694,6.822084267,0,0,0.300743275,0,0,22.88528171,6.850620017,0,0,5.747126437,0,0,0,0,0,33.10735363,0,39.12766783,0,90.42583724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00013094,Y51H1A.3,1,68.919,59.934,51.939,86.425,109.098,50.213,49.671,58.81291193,80.14655197,45.77640488,70.38277815,90.75342469,90.83452172,62.08355216,88.25653153,109.0979338,79.77153839,94.72469254,52.53168255,25.76678504,95.37500325,36.48055423,123.2729571,33.44176186,7.947282227,78.05882739,7.146149268,89.80426566,48.33290402,46.79468382,60.68319588,72.31892148,74.05987345,0,0,0,69.97,0,0,0,0,192.19,74.7,0,35.61,53.08,117.36,79.16,0,179.47,123.98,13.88,16.31,84.32,20.06,36.48,43.02,18.66,78.06,116.29,129.99,168.75,55.72,95.96,0,0,0,0,70.55,0,0,25.42,72.6
WBGene00010896,M28.5,15,28.08,730.773,182.668,74.074,144.341,36.439,49.633,740.4529248,814.4140259,251.3895224,40.59990242,58.3802388,50.21820985,42.46284501,215.1887206,144.3410421,788.1885168,190.0109694,29.57315043,51.04545285,16.52717079,16.18384852,23.36448598,24.83854943,44.32821014,113.8420012,1.796745017,31.15286727,0,107.9552149,504.2269546,75.49261211,14.08768173,0,40.89,0,0,0,0,0,0,15.81,37.42,0,0,67.33,16.44,0,0,110.04,24.92,0,32.56,0,97.13,16.18,27.97,0,113.84,21.14,0,79.71,0,105.19,0,0,0,0,0,0,0,190.48,0
WBGene00009393,clec-62,16,0,0.107,0,0,0,0,49.221,0.117471332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021587,clec-76,1,0.83,0.034,0,0,0.188,0,49.147,0.037085314,0,0,0,0,0,0,0,0.188407718,1.710515738,0,0,0,0,0,0,20.11465353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00017640,F20D6.11,10,63.694,5.049,15.921,60.991,28.967,103.621,49.114,0.454078105,4.389752034,17.46546745,11.77285917,61.13955777,50.07853171,63.92461742,3.560026861,28.96681742,11.27021618,28.46542127,28.86282115,175.1756013,69.30865243,62.77280208,0,151.3463435,74.1169911,165.9685636,46.83574936,162.4725538,5.142672206,189.3375583,22.72853097,13.35380462,21.44436594,0,0,0,0,9.68,0,0,0,1.65,36.97,81.4,0,56.72,107.08,130.05,39.18,92.42,0,136.46,54.43,0,0,62.77,99.59,288.5,165.97,159.71,467.98,148.31,90.6,0,16.03,134.95,0,111.77,53.93,0,0,145.64,40.48
WBGene00013238,trap-4,129,39.459,71.771,142.703,82.191,63.645,80.397,48.969,64.58066469,109.8616385,149.793861,129.3055027,80.24476206,44.00909987,70.43775878,108.6485803,63.6453971,108.2847841,85.36815061,59.84763387,80.13180758,28.09069797,14.17329504,35.34743818,5.633485437,15.70224527,66.29119724,18.41719575,12.51323838,209.6628414,248.6547811,105.822993,134.0993818,46.09906651,88.64,0,0,7.2,0,24.03,65.44,0,24.27,40.87,0,0,70.13,94.33,64.92,0,70.2,37.7,0,36.52,0,0,14.17,14.58,10.74,66.29,21.89,0,0,70.9,0,0,0,0,65.92,73.41,214.87,0,57.56,74.13
WBGene00020839,usp-5,11,32.987,92.202,28.137,22.609,23.11,32.803,48.899,94.24404428,60.71113848,32.92402398,13.45436643,28.71007187,18.7242014,46.60779057,21.84292404,23.11003076,61.04028324,30.91068764,33.71417246,25.40957898,42.11386341,59.31400918,29.67171466,56.01626097,27.62988992,58.7873943,21.07693584,25.72676234,11.8740057,100.9161829,34.12493344,44.09648127,42.95559481,99.37,0,53.5,0,53.4,28.58,0,17.64,38.92,21.08,49.31,53.94,24.14,28.2,73.92,0,96.3,31.65,0,20.29,47.99,0,59.31,30.47,86.68,58.79,25.16,41.56,0,58.28,0,72.39,0,0,0,46.71,0,0,0,59.98
WBGene00018161,F38A5.2,2,38.773,120.49,39.864,47.492,36.116,33.812,48.897,123.8579027,66.65568006,48.09561866,20.20987042,43.84048905,49.40671077,76.04389965,76.42904973,36.11559438,62.22463938,67.16977038,26.0531766,21.69753675,27.88623966,63.39281432,49.63792738,14.31741714,33.52196525,30.37290012,77.19140706,50.92000884,5.290669375,140.2569532,63.90780771,57.89422387,31.3283208,0,0,0,70.05,58.14,48.82,49.38,76.8,0,20.33,165.43,0,0,112.72,0,219.64,7.9,52.95,10.41,24.62,0,0,63.39,54.66,27.29,30.37,0,0,156.48,82.01,0,0,124.59,0,87.35,57.26,45.79,0,53.81,82.42
WBGene00002071,ile-2,20,26.548,13.769,122.597,53.498,42.437,98.486,48.891,4.724617054,88.03846678,155.6288815,39.35383959,38.16739795,34.47545588,42.14512126,126.4956987,42.43730765,86.02484117,64.75357693,91.05268017,119.9091407,17.75649883,33.95527382,24.62651727,39.30809471,36.25629666,43.98362408,45.9288019,23.09786889,186.3685007,161.0859274,82.08905508,88.37907288,121.5757047,0,0,36.91,154.21,59.56,111.03,0,0,12.26,22.91,0,0,0,21.26,0,0,43.79,26.27,0,26.63,0,0,33.96,35.08,74.93,43.98,23.93,0,0,0,124.56,0,58.68,0,0,32.17,0,0,0,54.24
WBGene00001758,gst-10,7,3.47,0.961,8.834,6.171,0.627,582.883,48.786,0.621422345,6.028949588,6.263905357,10.73725246,4.536718435,4.522931024,0,0,0.626616282,1.048970121,0,124.9866117,627.1124482,0,0,0,0,16.63347592,0,5.645073459,0,15.69309968,0,7.405110397,0,0,0,0,0,0,19.47,0,0,0,0,5.35,0,0,0,0,0,0,0,0,0,12.22,0,0,0,0,0,0,0,0,0,0,89.9,0,15.87,0,0,0,0,0,0,0
WBGene00005024,sqv-6,1,17.734,150.238,58.162,23.888,13.53,12.83,48.69,154.2140965,102.2172731,77.92239212,16.77411865,21.56156255,20.93331116,53.52459455,18.65291573,13.52957201,82.77095989,12.58601698,20.92120498,4.657809984,9.930670788,0,28.73563218,19.51600312,0,79.03208823,22.81592634,0,26.7920464,129.2860834,51.3902046,107.4604481,25.5703488,0,0,0,0,62.85,0,135.42,54.11,0,18.12,0,0,0,59.87,5.41,0,0,30.65,0,0,0,0,0,0,37.2,79.03,0,0,0,0,0,0,0,0,0,0,101.21,0,0,68.88
WBGene00008414,D2030.4,1,45.655,67.077,70.645,97.413,122.396,49.814,48.561,68.63177931,45.48028522,60.1476817,106.5559634,89.57383394,79.7350487,51.86027656,31.96220355,122.3958232,35.39948004,53.05699933,29.52394452,48.91866724,61.48888289,31.50305715,51.38963442,24.7034351,0,142.5421599,24.60284792,25.62498589,71.48753962,66.9159739,68.34010919,22.26429255,90.86612305,0,0,0,121.48,0,0,0,0,82.65,46.07,113.12,110.01,72.96,83.94,105.12,0,0,54.82,0,0,38.27,0,31.5,11.66,31.07,142.54,81.58,0,0,0,0,76.23,18.69,27.56,0,39.97,0,0,202.36,8.68
WBGene00003550,nas-32,1,3.661,1.879,75.383,52.68,9.029,792.19,48.52,1.184302809,4.062814707,50.61745211,131.7759042,112.096975,13.78584998,0,3.225099011,9.02870965,0,5.141335308,42.47836611,1928.39709,2.380001672,0,0,0,0,15.96984893,7.952697322,31.90393838,36.44959344,23.22783252,104.2900975,50.62026996,4.249966,0,0,0,0,0,0,50.32,47.37,0,0.63,0,0,0,4.44,0,0,0,0,0,0,0,0,0,64.83,0,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011064,adsl-1,51,13.341,87.148,29.783,31.069,33.756,14.016,48.383,89.26044683,71.41548236,34.31817024,20.82472772,13.44110914,46.05271736,29.76367641,75.4424635,33.75617632,55.69624638,25.98546186,0,23.7474286,23.98867789,33.26679973,0,8.81367883,0,0,0.735386041,0,45.43671537,48.13422334,58.92437032,12.25200184,17.54870562,0,0,0,7.2,0,0,0,0,28.61,24.73,0,0,0,29.99,6.61,0,0,0,0,0,0,0,33.27,0,16.8,0,0,0,0,0,0,0,0,0,0,12.63,0,0,0,38.3
WBGene00004310,ras-1,1,90.323,20.027,27.991,502.658,81.958,348.39,48.217,0.576862105,122.2749571,2.950188833,86.74608118,508.3625262,762.246785,716.4706445,2.381241532,81.95839419,210.75737,317.2277917,181.1333335,161.7457299,118.6338018,126.5253902,306.4125732,120.2186827,3.220985364,0,19.05318379,0,97.06166419,500.6993802,63.97405813,119.1560879,281.2477919,0,0,458.37,0,0,0,0,0,70.38,94.94,0,0,0,5.23,8.2,0,0,326.84,0,2.37,0,0,126.53,0,229.17,0,0,0,0,48.56,0,0,0,0,0,0,0,0,140.42,881.73
WBGene00015759,C14C6.5,29,0.465,0.059,0,0,0.084,0,48.027,0.064726327,0,0,0,0,0,0,0,0.084349582,0,0.599031964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00011761,T13H5.8,4,9.404,153.601,41.662,15.456,17.998,24.299,47.979,156.6311375,135.1874043,52.52888557,13.63687902,23.92952158,7.77491006,3.100986734,28.25913896,17.99778874,67.33030687,8.447013351,15.48787928,28.4395791,8.904217108,0,0,3.035822708,0,31.69773044,0,3.157113767,36.5637565,85.80694647,52.79948397,27.43565241,41.14610142,0,0,0,0,0,0,0,0,0,14.26,0,0,50.18,6.95,31.17,0,0,0,0,0,13.82,0,0,6.42,0,31.7,0,0,0,0,0,0,0,0,0,0,180.57,0,0,3.99
